#Items	3300
#Nodes	8987
#Nodes2	8987
#Entities	5722
#Entities2	5722
#Relations	20
#Triples	339918
#Tail-Entities<http://dbpedia.org/property/allWriting>	538
#Triples<http://dbpedia.org/property/composer>	2041
#Head<http://dbpedia.org/property/composer>	1903
#Head-Entities<http://dbpedia.org/property/composer>	0
#Tail<http://dbpedia.org/property/composer>	274
#Tail-Entities<http://dbpedia.org/property/composer>	273
#Triples<http://dbpedia.org/property/notableWork>	135
#Head<http://dbpedia.org/property/notableWork>	71
#Head-Entities<http://dbpedia.org/property/notableWork>	71
#Tail<http://dbpedia.org/property/notableWork>	123
#Tail-Entities<http://dbpedia.org/property/notableWork>	0
#Triples<http://dbpedia.org/property/producers>	2248
#Head<http://dbpedia.org/property/producers>	1708
#Head-Entities<http://dbpedia.org/property/producers>	0
#Tail<http://dbpedia.org/property/producers>	560
#Tail-Entities<http://dbpedia.org/property/producers>	560
#Triples<http://dbpedia.org/property/productionCompanies>	4328
#Head<http://dbpedia.org/property/productionCompanies>	2677
#Head-Entities<http://dbpedia.org/property/productionCompanies>	0
#Tail<http://dbpedia.org/property/productionCompanies>	286
#Tail-Entities<http://dbpedia.org/property/productionCompanies>	286
#Triples<http://dbpedia.org/property/story>	118
#Head<http://dbpedia.org/property/story>	90
#Head-Entities<http://dbpedia.org/property/story>	0
#Tail<http://dbpedia.org/property/story>	83
#Tail-Entities<http://dbpedia.org/property/story>	83
#Triples<http://purl.org/dc/terms/subject>	39452
#Head<http://purl.org/dc/terms/subject>	3147
#Head-Entities<http://purl.org/dc/terms/subject>	0
#Tail<http://purl.org/dc/terms/subject>	987
#Tail-Entities<http://purl.org/dc/terms/subject>	987
#Triples<http://purl.org/linguistics/gold/hypernym>	2752
#Head<http://purl.org/linguistics/gold/hypernym>	2752
#Head-Entities<http://purl.org/linguistics/gold/hypernym>	0
#Tail<http://purl.org/linguistics/gold/hypernym>	26
#Tail-Entities<http://purl.org/linguistics/gold/hypernym>	26
#Triples<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	36359
#Head<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	3232
#Head-Entities<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	0
#Tail<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	515
#Tail-Entities<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	515
#Triples<http://www.w3.org/2000/01/rdf-schema#seeAlso>	21
#Head<http://www.w3.org/2000/01/rdf-schema#seeAlso>	19
#Head-Entities<http://www.w3.org/2000/01/rdf-schema#seeAlso>	1
#Tail<http://www.w3.org/2000/01/rdf-schema#seeAlso>	18
#Tail-Entities<http://www.w3.org/2000/01/rdf-schema#seeAlso>	16
